start_idx,end_idx,start_month,lb_centroid_0,dtw_centroid_0,dtw_exact_flag_centroid_0,lb_centroid_1,dtw_centroid_1,dtw_exact_flag_centroid_1,lb_centroid_2,dtw_centroid_2,dtw_exact_flag_centroid_2,lb_centroid_3,dtw_centroid_3,dtw_exact_flag_centroid_3
42,53,1985-07-01,2.405276793399232,2.405276793399232,False,0.4216229458747356,1.5286920426411243,True,1.251878339846162,1.9371703528458744,True,2.7476193769390935,3.061625579478609,True
43,54,1985-08-01,1.8211183061018754,5.331320528993136,True,0.2074728731078716,1.1763895985974961,True,0.9317322449642093,1.6294812662035933,True,2.8842209080600814,3.476789604463837,True
44,55,1985-09-01,1.4913862031331604,4.308208318950412,True,0.237005681537119,1.8845758812661781,True,0.21066300071974806,1.507450617278243,True,3.4264022103004548,4.849082284324078,True
45,56,1985-10-01,0.9665580461329191,2.171484943362123,True,0.5147030439089372,2.9729758956816337,True,0.8102815827786596,1.4577977084651637,True,3.562185286003403,5.319620663956302,True
46,57,1985-11-01,0.435775580012054,2.1288818161300673,True,1.083395133679281,3.7676030132035208,True,1.0030032490103713,1.6295906683124768,True,3.4890680513702934,4.68175204512828,True
47,58,1985-12-01,0.12281423994704796,1.658344725573011,True,1.8982575790798282,4.9800322451599595,True,1.3664986039336966,2.195633734117782,True,3.339963987398496,4.054122602132736,True
48,59,1986-01-01,0.16476942544990003,1.523545316379527,True,2.1634414588110804,5.438981311053914,True,1.7854710382054262,3.0024980589429373,True,2.953913906396245,3.4007428761133913,True
49,60,1986-02-01,0.6044545762024971,2.067533222526646,True,2.049852033069865,5.175207635763277,True,2.8699914829467383,3.4171377915471184,True,1.7619267728429664,2.807750595844038,True
50,61,1986-03-01,0.6544673614132284,1.8542481563017577,True,1.6387977179210804,3.9203077651112754,True,3.0697967697375814,4.263805805873111,True,1.4644236549867469,2.022525412885033,True
51,62,1986-04-01,0.7746491688323784,3.4919669623615035,True,0.881898695608506,2.056974561261395,True,3.125715611632767,4.781693645144439,True,0.8428360093529618,1.6023172142549549,True
52,63,1986-05-01,1.2489256780008176,4.873983722700807,True,0.5806174492644922,1.6019384462647719,True,2.698660054359563,3.5486604469700334,True,1.2961545443828455,1.9230078035568936,True
53,64,1986-06-01,1.7491093792375239,5.320696947146398,True,0.6531039775578812,1.7398235536873707,True,2.2006722182049048,2.5007796271789844,True,1.667916957459627,2.2193893641860662,True
54,65,1986-07-01,2.3839863118761953,2.3839863118761953,False,0.5074664731946386,1.5077385674233095,True,1.5401048304218794,2.3317456989495153,True,2.429149536505364,2.7048404198339906,True
55,66,1986-08-01,2.144294234677615,5.032213240706665,True,0.4502909503946684,1.584654071766354,True,1.2745338142760048,1.7770425254878053,True,2.8309461339877293,3.519177172286833,True
56,67,1986-09-01,1.2278407695805234,2.8927930599150637,True,0.7452112724428562,2.44397070916638,True,0.6234028751420084,1.3260324939315535,True,3.3665230437808997,5.311956879553682,True
57,68,1986-10-01,0.5480360708619868,2.8064397554159806,True,0.6702867500121559,2.5675032964629825,True,0.6311260228601512,1.2137219523805014,True,3.581940426583724,5.515546806518588,True
58,69,1986-11-01,0.6170134912326093,2.6883173095322213,True,1.2530123852361679,3.7237231342121664,True,0.633111622795052,1.4160064455636872,True,3.820629383396898,3.820629383396898,False
59,70,1986-12-01,0.640854379492074,1.8193161099038677,True,2.212273823355607,5.154635821793383,True,0.8192416399499172,1.8578139867472525,True,3.863698783387075,3.863698783387075,False
60,71,1987-01-01,0.6806280432948512,1.2123188947756582,True,2.7716076381079846,2.7716076381079846,False,1.7581800046831737,3.114914449857563,True,3.4174653671964315,3.8112653667408614,True
61,72,1987-02-01,0.7025764092922198,1.413394706667077,True,2.2255307032135065,5.422522515760089,True,2.769891393497262,3.755773613663766,True,2.240807421978025,2.6398844529296746,True
62,73,1987-03-01,0.8949828203162198,2.5478770310348637,True,1.2782362648068593,4.09615247143997,True,3.343373668419484,4.657385934911176,True,1.0449304045310785,1.705614991494072,True
63,74,1987-04-01,0.8850536611267191,3.34309192871747,True,1.1473053754907374,3.1569134147438915,True,3.358688636790986,4.6586450039238825,True,0.8991197323322201,1.5174621380763709,True
64,75,1987-05-01,1.465323396188636,3.6687908980911303,True,1.2120036266758558,2.105396614171913,True,2.876965624497573,4.3468301734431,True,1.1955209460029266,1.7080589434348141,True
65,76,1987-06-01,2.400137074959587,2.400137074959587,False,0.8893126511790822,1.3987072302818075,True,2.1887372671902967,3.187099660403812,True,1.8644064370856603,2.4008686513787714,True
66,77,1987-07-01,2.4039096298086005,2.4039096298086005,False,0.45750591035643307,1.4037882137841462,True,1.2093362704681394,1.783218043548247,True,2.473286432627497,2.714669843221843,True
67,78,1987-08-01,1.6100772280945632,3.993360288425511,True,0.577897810589578,2.3094143304716668,True,1.2888541341126079,1.6223902676857842,True,2.750109495895309,3.375691903734583,True
68,79,1987-09-01,0.5994752119791489,3.4486900670277856,True,0.7485790892930463,2.880079396074344,True,1.6824838642276279,1.9308709196531728,True,2.723794110975589,3.613234705205962,True
69,80,1987-10-01,0.6880032269662771,3.2060434234342927,True,0.8366322402045038,3.331432292621709,True,1.8206681576513661,2.076126336842729,True,2.8992195308393502,3.6866040253464103,True
70,81,1987-11-01,0.7006649253611297,2.594542494697285,True,1.8632283641902212,3.8420948120282934,True,1.4765102829766148,1.900514608568143,True,3.1949352642749793,3.989877381405063,True
71,82,1987-12-01,0.6368742135837214,1.6072435027837828,True,2.6002377597813395,2.6002377597813395,False,2.129868767174526,2.9360557231875823,True,2.7315787039047854,3.4577407751530433,True
72,83,1988-01-01,0.653843197919118,1.7986801131525851,True,2.207106788459757,5.1342841559960055,True,2.826812975180897,3.6482759092254056,True,1.7653024212073198,2.5957718370357106,True
73,84,1988-02-01,0.6088240937962348,2.251223880228246,True,1.467148627296071,4.76366496773508,True,3.3458222685333583,4.638412586913588,True,1.0825559939983764,1.7696326687975628,True
74,85,1988-03-01,0.5075179852815248,2.778262011825974,True,1.1741933355215624,3.914951185164364,True,3.507855627603893,4.664517795648482,True,0.6867709689310735,1.3735367459040664,True
75,86,1988-04-01,0.8699736919584552,4.081809679407166,True,1.3558729433389693,3.727578637212578,True,3.427159584810111,4.844977201066828,True,0.5492744934014919,1.5624434471343451,True
76,87,1988-05-01,1.8708391644791103,5.068578759808885,True,1.3130116809819319,2.658532748381125,True,3.1541729698995358,4.798564034434584,True,0.7891337262625481,1.9410746808998318,True
77,88,1988-06-01,2.1367259695841345,5.165521812521323,True,1.162859784285542,2.0183126420251356,True,2.6497603892020827,3.6697064322023296,True,1.2490834971049054,2.3809083294198143,True
78,89,1988-07-01,1.7432885018291855,5.272846372467443,True,0.4074600540570459,1.733171829122389,True,1.5874048759320218,2.413519412689329,True,2.066544380493868,2.738719115471849,True
79,90,1988-08-01,1.5865101418127916,5.551038267154076,True,0.2996419709240437,1.7361826497269979,True,1.2584430692846285,2.0515217711055476,True,2.8180449220171893,3.09823019688322,True
80,91,1988-09-01,1.4768197026689678,4.410507240901938,True,0.26848192785725666,1.933165096890139,True,1.2163274771490555,1.6536405172565944,True,3.099296801388455,3.6005434264836738,True
81,92,1988-10-01,1.1973162522583785,3.4809437410789394,True,0.5953662686968341,2.4582889633948084,True,1.261562854060226,1.7036953690520251,True,3.2979979353494966,4.50282967790051,True
82,93,1988-11-01,0.37774874121509167,2.3638530576827717,True,1.4535579466626185,3.777644356385629,True,0.5129902355536348,1.784452257472722,True,3.5479975517649267,5.321786861772686,True
83,94,1988-12-01,0.3955193726593733,1.5355623940041794,True,1.8781317073067376,4.457121337502831,True,0.9913963301763868,2.0831387680216618,True,3.4432532607599824,4.4437128638731584,True
84,95,1989-01-01,0.43998010556886274,1.4338967169324706,True,2.1420265573195203,5.482615868239367,True,2.0072076157823426,2.430450718992155,True,2.889312727286749,3.3688312865710937,True
85,96,1989-02-01,0.39967258833079655,1.5335941393522552,True,2.1206801503202164,5.539974850873328,True,2.6032891044509645,2.900910803260097,True,2.3247870913959834,2.842005931365308,True
86,97,1989-03-01,0.94620767106435,2.7476344530124095,True,1.6167389081477854,3.241413150681373,True,2.696842205903805,3.9985124360082933,True,2.572627289270234,2.713656597034943,True
87,98,1989-04-01,1.633655689711402,4.342893682961534,True,0.6102558845584406,1.9857377365994455,True,2.569693225626941,3.901446353163953,True,2.59869833779125,2.7652748222311168,True
88,99,1989-05-01,1.978049018374537,5.212618067332199,True,0.4990006831612471,1.5117551754328096,True,1.614091189134438,2.7231746599380564,True,2.8113629724040474,3.1033467668989325,True
89,100,1989-06-01,2.2105319473277043,5.777761678218357,True,0.27677439398213793,1.2482500371672742,True,0.6876279369907857,1.9451729937094533,True,2.966131121705909,3.4102141537168698,True
90,101,1989-07-01,2.1151385532661418,4.847327103033235,True,0.08189856349486013,1.1421206264897865,True,0.36334504512282595,1.2515445039847877,True,3.0346937260999765,3.868509392441244,True
91,102,1989-08-01,1.3624812614068553,2.7336811112974204,True,0.38240441633352057,2.4385485515094656,True,0.28694821199782106,1.041669033131823,True,3.1104088934215013,5.2244670896027845,True
92,103,1989-09-01,0.4889581047568046,2.5521979352338056,True,0.7372284525219985,2.7585496983249294,True,0.3292009248051382,1.163866782237271,True,3.288541113571553,5.409748950135001,True
93,104,1989-10-01,0.0,1.8084185786228841,True,0.9800392868709898,3.522687929107362,True,0.8159869807114192,1.2762824171248595,True,3.4337759091919335,4.61753055867312,True
94,105,1989-11-01,0.058710037044289676,1.7116341705210403,True,1.7654071631042405,5.11176185248973,True,0.8809015357327499,1.6790073646991899,True,3.5699005592102893,4.1918410040023275,True
95,106,1989-12-01,0.19909917803697277,1.353226067014207,True,2.3420275649019424,5.282048376902328,True,1.3266970673955638,2.635748281872731,True,3.43694486227837,3.9039042223354192,True
96,107,1990-01-01,0.44132812769526963,1.1761373591925894,True,2.5155402930508974,2.5155402930508974,False,2.4959938242067023,3.910333954885941,True,2.5562466354549778,3.1303268975725085,True
97,108,1990-02-01,0.6272889552658814,2.269642450497361,True,1.5249741236393928,4.814228140575223,True,3.4479143124252913,4.913309467609392,True,0.7559274872492973,1.7115888734264644,True
98,109,1990-03-01,0.7663644435834881,3.696336534861307,True,0.8364477681544289,3.503501940265655,True,3.619910730698179,3.619910730698179,False,0.24380290394325788,1.099516526655786,True
99,110,1990-04-01,1.027982509996647,4.895418014521256,True,0.7907115888773506,1.894427160275155,True,3.3756603932722795,4.581958158358956,True,0.6690036136075926,1.4592839067426626,True
100,111,1990-05-01,1.719694585774677,5.117734398595461,True,0.9618637195282772,1.9429253483764435,True,2.7041416904374804,3.691506160628226,True,1.131770739054298,1.9059890382368665,True
101,112,1990-06-01,2.3723202213334376,5.285880019698801,True,0.8670105543638459,1.8612658151872636,True,2.086080686103006,2.657872979402268,True,1.5749172406172558,2.2509053660517213,True
102,113,1990-07-01,2.6294188290618288,2.6294188290618288,False,0.7098956807341145,1.715102477766424,True,1.2501600013670666,2.3653820763482987,True,2.640614244822261,2.946034470743613,True
103,114,1990-08-01,2.0104720315092766,5.177546726235443,True,0.39315852877200463,1.1892361494220582,True,0.8838445940590162,2.006516069929173,True,3.1058151239284886,3.7676370126046623,True
104,115,1990-09-01,1.206614657974337,4.089094263448106,True,0.5834786328723363,1.9976972202603525,True,0.4084927466284181,1.336129103020555,True,3.6354847600183238,5.047233908613912,True
105,116,1990-10-01,0.5760784233839155,2.6761577829279495,True,0.5469112645300684,2.369036800816818,True,0.6130219288462461,1.2009804497034307,True,3.7389717219270953,5.279684367176662,True
106,117,1990-11-01,0.34447063441889253,2.0322882304155376,True,1.3793337663361078,3.763122493795526,True,0.7524269039192555,1.389824502233271,True,3.780909662271334,3.780909662271334,False
107,118,1990-12-01,0.3185867733112183,1.1070105712905067,True,2.301016311498225,5.498627261346735,True,2.010277052807748,2.7643789552969045,True,3.133097030264585,3.8806874488314076,True
108,119,1991-01-01,0.8388306258926468,1.4742516638165704,True,2.402634940583189,2.402634940583189,False,3.0415598257663543,3.496370720267969,True,1.91605514986315,2.922408713762494,True
109,120,1991-02-01,0.8098404630659184,1.938883225814655,True,1.702621074113633,4.635937242595332,True,3.283544830281145,4.1166482799382225,True,1.1475777334520025,1.605335208029079,True
110,121,1991-03-01,0.8637500087125234,3.178803318753525,True,0.9835967567562294,2.44900716182602,True,3.184249657233788,4.83974140524646,True,0.758636910188107,1.1191287588943613,True
111,122,1991-04-01,1.1451969395445858,3.7018940956007538,True,0.6641232370179674,1.5978468709083653,True,2.730202011203344,4.294729359157989,True,1.3319692981997686,1.5208204333541957,True
112,123,1991-05-01,1.9966899209534972,4.2341068797293095,True,0.5493682229145462,1.321129256634675,True,2.032280676178242,2.860048489041381,True,1.6717350279907182,1.8361202710907765,True
113,124,1991-06-01,2.440147113905631,2.440147113905631,False,0.5282212739345926,1.2408444189521077,True,1.7280660811240864,1.9642622152117124,True,1.6528494011357322,1.9600034133947164,True
114,125,1991-07-01,2.2129243723639114,5.144813289517635,True,0.5642528998831778,1.4384943529958816,True,1.4658955378877603,1.705248999943553,True,1.9317916709703968,2.5978319260289577,True
115,126,1991-08-01,1.289791708057044,3.692859270999239,True,0.5462641918342304,1.9769722154589753,True,1.215149453277183,1.4795402808303912,True,2.5475204858150886,3.971009486694713,True
116,127,1991-09-01,0.5938395494012528,3.209437760157959,True,0.6675187358475209,2.091000999006368,True,0.7909463479630333,1.2012725222408343,True,3.1742084355276954,4.7926544253334455,True
117,128,1991-10-01,0.5583236254521093,2.503985739145601,True,1.3325635378839054,3.0649834011524457,True,0.8737861295508356,1.2652153367325925,True,3.5307960532323053,4.743009204790531,True
118,129,1991-11-01,0.549982987002819,1.841788343455791,True,2.2175731255547535,5.344500716929759,True,0.7890253825440777,1.8525013770756806,True,3.7585109753399553,3.7585109753399553,False
119,130,1991-12-01,0.5078166312184645,1.2778878093832888,True,2.5899116937103153,2.5899116937103153,False,2.027961191010522,3.2052524488951937,True,3.182210952311826,3.6013732374735556,True
120,131,1992-01-01,0.8824145116772758,1.6337644070324755,True,2.225195475367862,5.575465038665943,True,3.3359727750198593,4.135197585792112,True,1.6850781052782915,2.694632899473287,True
121,132,1992-02-01,0.7434431455423343,2.6609229700097314,True,1.4107852216724273,4.765085152772229,True,3.724093319602653,3.724093319602653,False,0.6084885666145246,1.4568440855497893,True
122,133,1992-03-01,0.7963303675207214,4.061536811306171,True,0.6510647450702928,3.203832074565298,True,3.6191218702281627,3.6191218702281627,False,0.3314576866320986,1.0020906322896246,True
123,134,1992-04-01,1.1601407721707417,4.462619603440491,True,0.7032073482086053,2.983979381339984,True,3.2326719039873,5.243362203550993,True,0.31280964173058395,1.2790959356746279,True
124,135,1992-05-01,1.8706679225125282,4.7560001883000655,True,0.5814701089469932,1.3866205655207866,True,2.4358421420338723,3.851634193479934,True,0.9999347571696665,1.5257807426790284,True
125,136,1992-06-01,2.4424333490189523,2.4424333490189523,False,0.392638504515336,1.0100948426661829,True,1.766724872702523,2.6843146169670744,True,1.9560759267406207,2.1998476921819448,True
126,137,1992-07-01,2.3221830701100017,5.553605111327829,True,0.3393217169066948,1.1023731850962595,True,0.9830296643850874,1.827797927093916,True,2.5906878000039213,2.900961310753824,True
127,138,1992-08-01,1.5030227213230898,4.972169818195167,True,0.2656123256922482,1.0107610330770718,True,0.8691955757341622,1.2086939380710864,True,2.9317700102572664,3.475228325566365,True
128,139,1992-09-01,1.239088643354902,4.239677234314544,True,0.15915254489111827,1.3997568909082387,True,0.30900130551787197,1.3644466707479963,True,3.4814170643792712,4.6093077973593894,True
129,140,1992-10-01,0.8064752379061694,3.2576588380859905,True,0.6276728489943908,1.7967986703990875,True,0.2512231866781177,1.0131014225354993,True,3.770872249237021,3.770872249237021,False
130,141,1992-11-01,0.33824729815762217,2.062997418795046,True,1.6559956340476891,4.16766673356411,True,0.24381551881194213,1.5552485755267005,True,3.9088949155743373,3.9088949155743373,False
131,142,1992-12-01,0.36056992211740013,1.348448523839654,True,2.2306085709290144,4.92573688627828,True,0.9344333147642061,2.460068618324705,True,3.710812175494614,4.494914113083574,True
132,143,1993-01-01,0.11641592539498302,1.0420404949735058,True,2.1245417244616607,5.806437726546567,True,1.865106203626939,2.746392451763529,True,3.1302775840875747,3.474714161527673,True
133,144,1993-02-01,0.20636655812321908,1.2343173479085698,True,1.7914708025688588,5.20250227913158,True,2.4492129710438633,2.9468169756060947,True,2.5318334703262693,2.724896200097307,True
134,145,1993-03-01,0.26663700592840256,1.3202432659560572,True,1.8185140964896105,4.32442388555424,True,2.8439430103158014,3.7957222518139773,True,1.9117341766244722,2.1343295835510583,True
135,146,1993-04-01,0.34720932209140076,2.5232860122158463,True,1.3564981183832934,3.7720611596732088,True,3.083732687345544,5.16352245069861,True,0.592787722134552,1.3392803432997953,True
136,147,1993-05-01,1.2603066532602323,4.3471126880961455,True,0.762576488734507,1.6923250944904267,True,2.794755386054273,4.278310128561741,True,0.7816705517307909,1.2042912500875504,True
137,148,1993-06-01,1.8763715513115342,4.929327454039024,True,0.8021166563604991,1.4651283524015277,True,2.6570402065480097,3.172776911777921,True,1.3415693340115717,1.7352849357146045,True
138,149,1993-07-01,1.7349099857636818,5.317091381453548,True,0.7852407079303894,1.4232017345639705,True,2.089478785812509,2.3003625570262742,True,1.8376092839293516,2.175970732578221,True
139,150,1993-08-01,1.7280712033153243,5.771664550435041,True,0.6238321554145361,1.1437610645913174,True,1.6421387624673365,2.2245667131803746,True,2.4109128219578535,2.892572928370943,True
140,151,1993-09-01,1.5074035331524938,4.538640813224518,True,0.06305306158070101,1.2148250154248197,True,0.6436909547354117,1.4032688233829975,True,3.1986642107884915,4.01907275725198,True
141,152,1993-10-01,1.188261494954466,3.730991559681916,True,0.31255874750938406,1.8143946617399416,True,0.003015638221493644,1.3399526693193897,True,3.6147773739860387,5.308289936418489,True
